Year;average_air_temperature;maximum_air_temperature;minimum_air_temperature;average_soil_surface_temperature;maximum_soil_surface_temperature;minimum_soil_surface_temperature;Partial_pressure_of_water_vapor_hPa;Average_relative_humidity;average_saturation_deficit_hPa;saturation_deficit_maximum_hPa;Atmospheric_pressure_at_the_station_level_hPa;Atmospheric_pressure_at_sea_level_hPa;Mean_wind_speed_m/s;Daily_precipitation_total_mm;Month_num;Decada_num
2016;11.9;19.0;5.6;16;35;3;8.2;61.0;6.5;13.1;979.4;1018.9;4.2;1.2;4;2
2016;18.8;26.0;11.3;25;47;10;9.6;47.0;13.0;22.7;976.1;1014.5;4.7;0.3;5;3
2016;10.1;16.1;3.5;16;39;2;6.1;51.0;6.7;12.1;978.3;1018.1;4.3;0.0;5;1
2016;12.4;19.5;5.0;18;38;3;7.5;56.0;8.1;15.5;979.3;1018.8;3.9;12.4;5;2
2016;17.9;23.2;13.3;21;37;12;14.1;71.0;7.0;14.5;969.6;1007.8;4.1;41.9;6;3
2016;17.5;23.6;11.3;22;42;11;11.9;59.0;9.0;17.0;972.2;1010.7;4.5;27.8;6;1
2016;19.4;25.7;13.4;25;46;12;12.4;58.0;10.8;19.9;972.8;1011.0;5.6;3.4;6;2
2016;19.0;24.3;14.5;23;41;14;17.0;79.0;5.5;12.9;968.2;1006.1;3.8;20.3;7;3
2016;19.9;25.1;15.1;24;46;14;16.7;74.0;7.1;15.6;967.4;1005.3;2.9;39.8;7;1
2016;21.1;26.9;16.1;25;46;15;16.6;70.0;9.3;18.1;966.3;1003.9;3.6;17.8;7;2
2016;18.5;26.2;10.6;24;49;9;10.4;52.0;12.3;23.0;980.5;1019.1;3.5;0.5;8;3
2016;20.4;27.1;12.7;26;50;12;14.2;62.0;10.9;20.8;979.4;1017.7;3.0;0.0;8;1
2016;21.4;28.9;13.6;27;51;13;13.8;58.0;12.7;25.0;980.3;1018.5;4.0;2.3;8;2
2016;11.0;18.2;4.0;14;32;3;8.0;64.0;5.8;12.5;980.0;1019.7;3.5;25.1;9;3
2016;18.4;25.6;11.6;22;45;10;10.2;51.0;11.9;22.1;972.7;1011.0;4.3;1.0;9;1
2016;14.2;21.6;7.9;17;37;6;9.6;63.0;7.5;15.6;972.9;1011.9;3.6;7.7;9;2
2017;11.7;18.6;5.7;14;30;4;8.3;63.0;6.2;13.3;979.8;1019.4;5.1;7.8;4;3
2017;-2.3;3.0;-7.6;-4;0;-10;4.25;79.0;1.3;2.8;985.0;1027.0;4.7;4.1;4;1
2017;8.7;15.2;2.9;4;11;-1;7.8;72.0;4.0;8.8;977.0;1016.9;4.9;9.4;4;2
2017;17.0;23.9;11.0;23;45;8;9.9;54.0;10.5;18.6;971.8;1010.2;6.0;8.5;5;3
2017;14.3;22.2;6.6;19;43;4;7.7;49.0;9.9;18.1;977.3;1016.4;5.6;0.4;5;1
2017;14.1;20.3;8.8;19;42;6;8.4;52.0;8.7;16.4;980.7;1020.0;4.9;5.0;5;2
2017;23.4;30.3;16.1;31;57;14;13.2;49.0;16.6;30.2;969.3;1006.8;3.6;4.3;6;3
2017;19.2;25.5;13.0;25;49;11;9.9;47.0;13.5;22.7;972.3;1010.5;4.9;4.0;6;1
2017;23.2;30.3;16.5;29;55;15;12.0;44.0;18.0;30.8;969.2;1006.8;3.9;0.4;6;2
2017;23.1;29.6;16.7;29;51;15;15.1;57.0;14.2;25.9;970.3;1007.9;3.9;2.3;7;3
2017;22.6;30.6;15.4;29;52;14;13.0;51.0;15.9;31.1;968.5;1006.0;5.0;7.2;7;1
2017;17.7;23.1;12.9;22;44;12;13.5;69.0;7.3;14.5;971.8;1010.2;3.6;19.0;7;2
2017;22.1;30.2;13.5;28;52;12;10.6;43.0;17.5;30.6;980.5;1018.6;2.9;0.0;8;3
2017;23.4;30.8;15.7;30;54;14;13.1;49.0;17.1;30.9;971.2;1008.8;4.3;1.6;8;1
2017;17.3;24.0;10.1;23;47;9;8.7;47.0;11.8;20.2;978.7;1017.4;3.8;0.0;8;2
2017;5.2;10.6;1.1;7;21;0;5.81;65.0;3.8;7.3;983.8;1024.5;4.8;3.8;9;3
2017;20.5;28.8;12.8;25;46;11;10.1;47.0;16.3;29.8;971.9;1009.9;3.7;2.9;9;1
2017;12.8;19.9;7.2;15;31;6;10.2;72.0;5.7;12.9;979.1;1018.5;4.5;14.7;9;2
2018;10.1;15.8;5.5;11;24;3;8.8;72.0;4.0;9.5;974.1;1013.7;5.3;17.9;4;3
2018;-1.7;2.2;-5.0;-3;1;-6;5.09;90.0;0.59;1.4;983.9;1025.7;4.6;3.7;4;1
2018;4.7;11.3;-0.9;2;8;-2;5.94;71.0;3.0;6.7;977.0;1017.5;5.1;1.4;4;2
2018;13.7;22.6;7.2;17;36;5;8.3;57.0;9.0;17.2;973.7;1012.8;6.7;7.1;5;3
2018;7.9;14.2;2.8;10;24;2;7.4;71.0;3.8;8.6;978.5;1018.6;5.3;10.7;5;1
2018;10.2;17.0;4.2;16;37;2;6.7;56.0;6.4;12.9;975.8;1015.4;5.2;2.5;5;2
2018;19.5;25.6;13.8;25;45;13;15.2;70.0;8.3;17.5;965.7;1003.5;3.7;15.5;6;3
2018;17.4;24.1;10.6;21;41;9;9.7;53.0;11.5;20.3;971.1;1009.6;5.7;8.9;6;1
2018;17.9;24.6;10.9;25;53;9;10.0;51.0;11.4;19.7;968.6;1006.8;4.0;0.3;6;2
2018;19.2;26.2;12.7;23;43;11;13.6;65.0;9.8;18.8;974.0;1012.3;4.8;9.1;7;3
2018;22.7;29.8;16.0;29;51;15;16.5;63.0;12.2;24.4;971.7;1009.4;3.7;6.6;7;1
2018;23.1;30.1;16.1;30;54;15;15.5;58.0;13.8;25.6;968.6;1006.1;3.1;2.9;7;2
2018;14.4;19.9;10.3;16;32;9;12.9;81.0;4.2;10.7;972.1;1010.9;4.2;31.7;8;3
2018;22.1;29.4;16.1;27;49;15;15.5;62.0;12.4;24.6;969.9;1007.5;3.6;7.7;8;1
2018;19.1;25.9;13.2;24;45;12;12.9;63.0;10.1;19.9;971.1;1009.3;3.8;13.1;8;2
2018;11.8;18.4;5.8;13;31;4;9.3;70.0;5.2;11.5;980.3;1019.9;3.9;7.3;9;3
2018;11.2;17.2;5.4;14;34;4;9.2;71.0;4.6;9.8;982.8;1022.6;4.1;1.5;9;1
2018;12.6;20.5;4.9;16;37;3;7.1;52.0;8.4;16.0;982.2;1021.8;4.2;1.3;9;2
2019;7.4;14.3;1.7;10;26;0;6.74;68.0;4.2;9.6;975.5;1015.6;4.5;8.0;4;3
2019;5.4;11.8;0.1;2;9;-2;6.67;76.0;2.7;6.7;982.6;1023.2;3.3;2.5;4;1
2019;4.8;11.2;-0.9;7;20;-1;5.85;68.0;3.8;7.9;976.6;1017.1;5.4;12.1;4;2
2019;15.1;22.4;7.3;21;45;5;7.1;45.0;11.6;20.5;977.2;1016.2;4.2;0.0;5;3
2019;12.8;20.3;4.3;18;43;2;6.9;48.0;10.1;19.1;985.6;1025.3;2.4;0.0;5;1
2019;13.7;20.8;7.2;19;42;5;8.1;53.0;8.7;16.6;977.3;1016.5;4.8;3.4;5;2
2019;19.9;26.9;13.4;25;46;12;12.4;55.0;12.2;21.8;973.7;1011.8;4.7;19.5;6;3
2019;17.1;23.7;11.3;22;42;9;11.6;63.0;9.0;17.8;969.4;1007.8;4.7;5.5;6;1
2019;16.7;23.6;10.5;21;42;9;11.4;64.0;8.7;18.2;970.1;1008.6;4.4;11.9;6;2
2019;22.6;29.7;16.2;27;51;14;13.7;53.0;14.9;26.6;967.8;1005.4;4.2;5.4;7;3
2019;21.5;28.6;14.9;27;48;13;13.1;55.0;13.7;25.6;968.8;1006.5;4.4;8.9;7;1
2019;25.6;33.4;16.7;32;56;15;12.0;40.0;22.3;38.2;971.7;1009.0;4.1;0.0;7;2
2019;17.0;24.4;11.2;21;42;10;11.2;61.0;9.3;18.7;972.9;1011.5;4.4;21.2;8;3
2019;21.9;29.7;14.2;28;52;13;10.5;43.0;17.3;30.2;968.4;1006.1;4.1;1.7;8;1
2019;21.1;28.2;14.7;25;47;14;13.2;57.0;13.0;24.1;973.4;1011.4;3.5;23.9;8;2
2019;8.4;14.6;2.1;10;26;1;6.3;61.0;5.7;11.7;976.0;1016.0;4.7;15.4;9;3
2019;11.2;16.4;7.0;13;29;6;10.0;77.0;3.5;8.1;971.8;1011.1;3.4;28.6;9;1
2019;15.5;22.5;9.4;18;38;8;10.2;62.0;8.1;17.2;979.7;1018.7;3.1;0.0;9;2
2020;13.2;19.3;7.3;16;32;6;9.1;62.0;7.0;13.8;973.8;1012.9;4.4;25.3;4;3
2020;4.9;10.7;0.0;-1;1;-4;6.29;72.0;2.8;6.2;978.2;1018.8;5.4;2.9;4;1
2020;10.4;18.3;3.0;10;25;1;6.2;53.0;7.4;14.8;980.3;1020.2;4.2;1.3;4;2
2020;21.2;29.0;13.5;27;50;11;10.9;47.0;16.5;30.8;981.5;1019.8;3.6;3.4;5;3
2020;14.2;20.8;7.3;20;42;5;8.0;51.0;9.4;17.2;980.3;1019.5;4.2;0.0;5;1
2020;18.1;24.3;12.8;22;45;10;13.0;65.0;8.6;18.8;971.8;1010.1;4.4;6.8;5;2
2020;18.5;24.4;12.5;23;42;11;11.1;56.0;11.3;20.9;967.3;1005.4;5.0;30.7;6;3
2020;20.1;26.7;11.9;26;49;10;9.4;42.0;15.6;26.9;978.5;1016.9;3.9;0.0;6;1
2020;18.1;25.0;12.2;22;41;11;10.2;53.0;12.5;22.8;973.4;1011.9;4.5;26.0;6;2
2020;20.7;27.2;14.7;26;47;14;14.3;61.0;10.9;20.8;970.0;1007.9;3.7;6.9;7;3
2020;20.1;25.7;14.4;25;43;13;15.5;69.0;8.9;17.1;971.9;1009.9;4.3;39.6;7;1
2020;24.3;31.1;16.7;30;51;15;14.6;51.0;17.1;29.7;973.8;1011.4;4.9;0.0;7;2
2020;17.8;25.7;10.2;22;43;9;10.9;58.0;10.8;21.6;974.2;1012.7;3.1;2.1;8;3
2020;24.4;31.6;17.1;29;50;16;14.0;49.0;17.7;30.7;970.4;1007.8;5.0;0.4;8;1
2020;17.1;22.9;12.5;21;41;11;12.6;66.0;7.3;14.1;965.3;1003.5;4.3;7.8;8;2
2020;7.1;13.1;1.8;9;21;1;7.29;74.0;3.1;7.0;982.5;1022.8;4.9;12.7;9;3
2020;13.6;20.9;6.8;17;36;6;7.9;53.0;9.2;16.9;979.9;1019.3;3.4;1.5;9;1
2020;13.9;21.2;7.6;16;33;6;8.3;57.0;8.6;17.0;973.9;1013.0;4.8;7.9;9;2
2021;-0.4;3.6;-4.2;-2;0;-6;5.2;83.0;1.1;1.9;983.4;1025.0;4.4;3.4;4;1
2021;6.0;14.1;-0.9;1;5;-2;5.79;63.0;4.5;10.4;986.7;1027.5;4.9;1.6;4;2
2021;9.5;16.5;2.6;11;29;1;5.6;47.0;7.5;13.5;984.2;1024.3;4.8;0.0;4;3
2021;14.4;21.6;6.9;18;41;4;8.1;51.0;9.3;17.4;977.5;1016.6;3.8;8.8;5;1
2021;17.5;25.3;9.6;22;44;8;9.6;51.0;11.7;22.6;981.7;1020.5;3.8;2.3;5;2
2021;23.0;30.8;14.2;30;55;11;10.4;40.0;19.6;34.3;978.0;1015.9;3.4;0.0;5;3
2021;18.1;25.4;11.5;23;42;10;11.0;55.0;11.1;21.0;972.5;1010.9;4.8;54.9;6;1
2021;19.9;26.7;11.9;26;50;11;10.6;47.0;14.4;25.0;976.9;1015.2;3.9;2.3;6;2
2021;18.2;24.2;11.8;23;43;10;11.3;57.0;11.0;19.0;973.9;1012.3;4.4;12.5;6;3
2021;25.0;32.8;17.6;30;51;16;13.8;48.0;20.1;34.8;966.8;1004.0;5.5;18.5;7;1
2021;18.2;23.7;13.0;22;39;12;12.8;64.0;9.2;16.8;967.1;1005.2;4.4;17.1;7;2
2021;21.9;29.2;14.2;28;53;12;11.1;45.0;16.7;29.3;971.2;1009.0;3.3;0.0;7;3
2021;23.1;30.4;15.7;29;53;14;13.3;51.0;16.4;29.8;972.3;1010.0;3.5;4.2;8;1
2021;19.4;26.3;12.1;24;47;10;11.2;54.0;12.6;23.2;978.1;1016.5;2.9;2.1;8;2
2021;20.8;28.4;13.0;26;48;12;11.3;49.0;15.0;26.4;976.2;1014.3;4.2;0.3;8;3
2021;15.6;23.2;7.6;19;41;6;7.8;48.0;11.2;20.6;976.9;1015.9;4.2;2.7;9;1
2021;10.4;16.9;3.8;12;26;2;7.7;64.0;5.7;11.8;974.0;1013.5;4.1;15.4;9;2
2021;6.2;12.5;0.8;8;24;0;6.2;67.0;3.7;7.5;978.6;1018.9;3.5;7.9;9;3
2022;3.5;9.7;-1.2;-1;1;-3;6.25;80.0;1.9;4.5;980.6;1021.5;3.9;0.0;4;1
2022;11.2;19.4;4.0;9;23;1;6.7;54.0;7.6;15.3;979.6;1019.2;5.1;0.0;4;2
2022;10.8;18.6;2.8;15;36;1;6.0;48.0;8.3;16.2;979.7;1019.4;4.1;0.3;4;3
2022;12.3;19.5;6.0;17;37;4;6.4;46.0;8.6;15.8;976.9;1016.4;5.4;0.5;5;1
2022;16.7;23.6;9.3;22;44;6;9.6;54.0;10.3;19.7;974.0;1012.6;4.1;1.5;5;2
2022;18.6;27.5;10.3;23;43;8;8.9;45.0;14.3;25.9;973.4;1011.8;5.2;1.4;5;3
2022;18.7;26.3;10.8;25;49;9;8.9;47.0;14.3;24.9;972.7;1011.0;4.0;4.1;6;1
2022;21.0;28.5;13.9;25;50;12;12.3;52.0;13.7;25.6;968.4;1006.2;3.7;7.1;6;2
2022;21.9;29.8;14.5;29;52;13;12.7;51.0;15.5;27.2;966.2;1003.8;4.5;0.8;6;3
2022;19.2;25.7;13.2;23;42;12;12.6;60.0;10.5;18.8;967.9;1005.9;3.9;35.7;7;1
2022;24.7;31.7;17.5;29;48;16;14.5;50.0;18.0;33.1;973.9;1011.4;4.0;6.1;7;2
2022;22.4;28.8;15.5;27;48;14;13.3;53.0;14.8;25.1;967.6;1005.1;3.3;8.6;7;3
2022;20.5;27.4;13.8;24;44;12;13.0;57.0;11.9;22.2;973.4;1011.5;4.9;4.3;8;1
2022;17.2;24.3;9.7;22;45;8;11.0;57.0;9.6;18.4;978.7;1017.5;3.4;3.2;8;2
2022;17.5;25.5;9.0;22;45;7;9.9;54.0;11.5;23.6;982.8;1021.7;2.9;6.3;8;3
2022;20.6;29.2;12.6;23;46;10;8.8;39.0;17.7;31.8;975.0;1013.2;4.3;1.8;9;1
2022;11.6;19.1;4.2;15;35;3;6.3;50.0;8.1;15.7;982.3;1022.1;3.6;3.3;9;2
2022;12.8;19.8;5.9;15;32;5;7.5;52.0;10.1;18.2;979.7;1019.2;3.6;0.5;9;3
2023;3.9;12.5;-3.8;-2;1;-6;3.98;53.0;4.9;10.5;984.4;1025.3;4.4;0.0;4;1
2023;0.2;6.3;-5.9;0;7;-7;4.47;74.0;2.6;5.6;980.1;1021.4;5.5;20.9;4;2
2023;11.8;20.1;3.1;14;34;0;6.5;51.0;9.0;17.5;980.9;1020.6;4.1;0.0;4;3
2023;13.6;21.6;4.5;19;44;2;5.8;40.0;11.4;20.4;985.4;1025.0;3.2;0.0;5;1
2023;13.7;21.6;6.8;17;36;5;7.4;51.0;9.3;17.5;976.4;1015.6;5.4;32.3;5;2
2023;18.5;25.6;10.1;24;47;8;8.7;44.0;13.8;24.4;982.4;1021.2;3.2;0.6;5;3
2023;24.7;32.7;15.5;30;54;14;11.3;41.0;21.8;37.6;974.2;1011.7;3.1;8.4;6;1
2023;20.6;28.1;12.3;27;50;11;9.7;43.0;16.1;28.0;971.1;1009.1;4.6;0.0;6;2
2023;16.2;23.0;10.1;20;40;8;10.0;57.0;9.2;17.2;968.7;1007.1;5.3;10.1;6;3
2023;23.9;31.6;15.0;29;54;13;11.9;43.0;19.1;33.2;971.9;1009.5;3.7;0.3;7;1
2023;26.3;33.8;18.9;31;54;17;13.1;42.0;22.8;38.0;969.1;1006.3;5.4;2.0;7;2
2023;23.8;31.2;16.6;30;53;15;12.9;47.0;17.8;31.8;970.3;1007.8;3.9;2.4;7;3
2023;24.4;31.7;16.4;31;57;15;13.6;47.0;18.1;31.5;967.2;1004.5;3.5;0.3;8;1
2023;18.5;25.7;11.8;23;47;10;11.3;56.0;11.1;21.1;977.2;1015.7;3.5;7.7;8;2
2023;18.6;25.5;13.5;23;44;11;11.6;58.0;11.1;21.9;966.4;1004.5;4.7;7.1;8;3
2023;13.4;18.5;9.5;15;29;8;11.9;79.0;3.8;8.7;971.8;1010.7;4.4;24.6;9;1
2023;12.9;18.3;8.2;15;31;7;11.2;78.0;4.0;9.5;977.0;1016.2;2.9;13.8;9;2
2023;12.3;18.0;6.8;14;32;5;10.4;74.0;4.3;10.0;983.3;1022.9;2.7;9.9;9;3
2024;4.4;9.3;0.2;-1;1;-3;7.52;89.0;1.1;3.1;981.2;1021.9;3.5;4.5;4;1
2024;10.4;16.8;4.9;9;20;2;9.2;72.0;4.5;10.0;978.3;1017.9;4.6;1.8;4;2
2024;12.1;18.2;5.6;15;33;3;7.8;55.0;7.2;12.8;983.6;1023.3;5.7;3.2;4;3
2024;11.5;17.4;6.8;15;34;4;8.6;64.0;5.8;11.1;972.4;1011.7;5.2;10.5;5;1
2024;14.4;19.6;9.3;17;34;8;10.6;66.0;6.4;12.6;975.0;1014.0;5.3;22.9;5;2
2024;11.6;17.4;6.7;14;28;5;10.1;76.0;4.3;9.6;976.6;1016.1;6.3;30.3;5;3
2024;19.8;25.9;14.1;25;45;12;15.0;66.0;9.3;18.5;973.4;1011.5;3.9;2.6;6;1
2024;21.5;28.0;15.7;27;46;14;16.0;64.0;10.5;21.8;975.8;1013.8;3.6;12.2;6;2
2024;23.8;30.9;17.5;28;51;16;15.2;54.0;15.2;29.8;965.1;1002.4;4.5;2.2;6;3
2024;19.0;24.1;14.5;23;41;13;16.4;76.0;6.0;12.9;967.8;1005.8;4.0;27.7;7;1
2024;22.3;28.0;16.9;27;47;15;17.3;67.0;10.2;20.1;965.8;1003.2;3.2;6.0;7;2
2024;22.4;29.1;15.9;27;50;13;15.4;60.0;12.6;24.2;967.3;1004.8;3.6;1.0;7;3
2024;23.0;29.5;17.7;26;45;16;15.7;60.0;13.8;26.6;966.7;1004.1;3.9;56.5;8;1
2024;18.5;24.5;14.0;21;39;12;14.1;69.0;7.8;17.2;968.8;1006.9;3.9;18.8;8;2
2024;15.6;20.8;10.5;18;35;9;12.9;75.0;5.2;11.5;974.3;1013.0;3.6;1.2;8;3
2024;12.0;17.8;6.9;14;28;6;10.4;76.0;4.2;9.7;981.0;1020.5;4.0;4.4;9;1
2024;11.6;18.7;5.6;14;31;4;8.9;66.0;5.5;12.3;986.3;1026.1;5.0;1.3;9;2
2024;9.8;17.7;2.3;12;31;0;6.6;57.0;6.6;14.2;984.5;1024.6;2.9;0.3;9;3
